time,data
1473412725, Symbol: APPL Seqno: 762 Price: 1630
1473412725, Symbol: APPL Seqno: 763 Price: 1672
1473412725, Symbol: APPL Seqno: 763 Price: 1672
1473412725, Symbol: APPL Seqno: 763 Price: 1672
1473412725, Symbol: APPL Seqno: 763 Price: 1672
1473412726, Symbol: APPL Seqno: 764 Price: 1601
1473412726, Symbol: APPL Seqno: 764 Price: 1601
1473412726, Symbol: APPL Seqno: 764 Price: 1601
1473412727, Symbol: APPL Seqno: 764 Price: 1601
1473412727, Symbol: APPL Seqno: 765 Price: 1554
1473412727, Symbol: APPL Seqno: 765 Price: 1554
1473412727, Symbol: APPL Seqno: 765 Price: 1554
1473412728, Symbol: APPL Seqno: 765 Price: 1554
1473412728, Symbol: APPL Seqno: 766 Price: 1567
1473412728, Symbol: APPL Seqno: 766 Price: 1567
1473412728, Symbol: APPL Seqno: 766 Price: 1567
1473412728, Symbol: APPL Seqno: 766 Price: 1567
1473412729, Symbol: APPL Seqno: 767 Price: 1617
1473412730, Symbol: APPL Seqno: 767 Price: 1617
1473412730, Symbol: APPL Seqno: 767 Price: 1617
1473412730, Symbol: APPL Seqno: 767 Price: 1617
1473412731, Symbol: APPL Seqno: 768 Price: 1525
1473412731, Symbol: APPL Seqno: 768 Price: 1525
1473412731, Symbol: APPL Seqno: 768 Price: 1525
1473412731, Symbol: APPL Seqno: 768 Price: 1525
1473412731, Symbol: APPL Seqno: 769 Price: 1553
1473412731, Symbol: APPL Seqno: 769 Price: 1553
1473412731, Symbol: APPL Seqno: 769 Price: 1553
1473412732, Symbol: APPL Seqno: 769 Price: 1553
1473412732, Symbol: APPL Seqno: 770 Price: 1540
1473412732, Symbol: APPL Seqno: 770 Price: 1540
1473412733, Symbol: APPL Seqno: 770 Price: 1540
1473412733, Symbol: APPL Seqno: 770 Price: 1540
1473412733, Symbol: APPL Seqno: 771 Price: 1530
1473412734, Symbol: APPL Seqno: 771 Price: 1530
1473412734, Symbol: APPL Seqno: 771 Price: 1530
1473412734, Symbol: APPL Seqno: 771 Price: 1530
1473412734, Symbol: APPL Seqno: 772 Price: 1579
1473412734, Symbol: APPL Seqno: 772 Price: 1579
1473412735, Symbol: APPL Seqno: 772 Price: 1579
1473412735, Symbol: APPL Seqno: 772 Price: 1579
1473412735, Symbol: APPL Seqno: 773 Price: 1656
1473412735, Symbol: APPL Seqno: 773 Price: 1656
1473412736, Symbol: APPL Seqno: 773 Price: 1656
1473412736, Symbol: APPL Seqno: 774 Price: 1682
1473412736, Symbol: APPL Seqno: 774 Price: 1682
1473412736, Symbol: APPL Seqno: 774 Price: 1682
1473412737, Symbol: APPL Seqno: 774 Price: 1682
1473412737, Symbol: APPL Seqno: 775 Price: 1656
1473412737, Symbol: APPL Seqno: 775 Price: 1656
1473412738, Symbol: APPL Seqno: 775 Price: 1656
1473412738, Symbol: APPL Seqno: 775 Price: 1656
1473412738, Symbol: APPL Seqno: 776 Price: 1564
1473412738, Symbol: APPL Seqno: 776 Price: 1564
1473412738, Symbol: APPL Seqno: 776 Price: 1564
1473412739, Symbol: APPL Seqno: 776 Price: 1564
1473412739, Symbol: APPL Seqno: 777 Price: 1640
1473412739, Symbol: APPL Seqno: 777 Price: 1640
1473412739, Symbol: APPL Seqno: 777 Price: 1640
1473412740, Symbol: APPL Seqno: 777 Price: 1640
1473412740, Symbol: APPL Seqno: 778 Price: 1603
1473412740, Symbol: APPL Seqno: 778 Price: 1603
1473412740, Symbol: APPL Seqno: 778 Price: 1603
1473412740, Symbol: APPL Seqno: 778 Price: 1603
1473412741, Symbol: APPL Seqno: 779 Price: 1570
1473412741, Symbol: APPL Seqno: 779 Price: 1570
1473412741, Symbol: APPL Seqno: 779 Price: 1570
1473412742, Symbol: APPL Seqno: 779 Price: 1570
1473412742, Symbol: APPL Seqno: 780 Price: 1685
1473412742, Symbol: APPL Seqno: 780 Price: 1685
1473412743, Symbol: APPL Seqno: 780 Price: 1685
1473412743, Symbol: APPL Seqno: 780 Price: 1685
1473412743, Symbol: APPL Seqno: 781 Price: 1612
1473412743, Symbol: APPL Seqno: 781 Price: 1612
1473412743, Symbol: APPL Seqno: 781 Price: 1612
1473412744, Symbol: APPL Seqno: 781 Price: 1612
1473412744, Symbol: APPL Seqno: 782 Price: 1682
1473412744, Symbol: APPL Seqno: 782 Price: 1682
1473412745, Symbol: APPL Seqno: 782 Price: 1682
1473412745, Symbol: APPL Seqno: 782 Price: 1682
1473412745, Symbol: APPL Seqno: 783 Price: 1587
1473412745, Symbol: APPL Seqno: 783 Price: 1587
1473412745, Symbol: APPL Seqno: 783 Price: 1587
1473412745, Symbol: APPL Seqno: 783 Price: 1587
1473412746, Symbol: APPL Seqno: 784 Price: 1511
1473412746, Symbol: APPL Seqno: 784 Price: 1511
1473412747, Symbol: APPL Seqno: 784 Price: 1511
1473412747, Symbol: APPL Seqno: 784 Price: 1511
1473412747, Symbol: APPL Seqno: 785 Price: 1541
1473412748, Symbol: APPL Seqno: 785 Price: 1541
1473412748, Symbol: APPL Seqno: 785 Price: 1541
1473412748, Symbol: APPL Seqno: 785 Price: 1541
1473412748, Symbol: APPL Seqno: 786 Price: 1699
1473412748, Symbol: APPL Seqno: 786 Price: 1699
1473412748, Symbol: APPL Seqno: 786 Price: 1699
1473412749, Symbol: APPL Seqno: 786 Price: 1699
1473412749, Symbol: APPL Seqno: 787 Price: 1680
1473412749, Symbol: APPL Seqno: 787 Price: 1680
1473412750, Symbol: APPL Seqno: 787 Price: 1680
1473412750, Symbol: APPL Seqno: 787 Price: 1680
1473412750, Symbol: APPL Seqno: 788 Price: 1532
1473412750, Symbol: APPL Seqno: 788 Price: 1532
1473412750, Symbol: APPL Seqno: 788 Price: 1532
1473412751, Symbol: APPL Seqno: 788 Price: 1532
1473412751, Symbol: APPL Seqno: 789 Price: 1612
1473412751, Symbol: APPL Seqno: 789 Price: 1612
1473412752, Symbol: APPL Seqno: 789 Price: 1612
1473412752, Symbol: APPL Seqno: 789 Price: 1612
1473412752, Symbol: APPL Seqno: 790 Price: 1611
1473412752, Symbol: APPL Seqno: 790 Price: 1611
1473412752, Symbol: APPL Seqno: 790 Price: 1611
1473412753, Symbol: APPL Seqno: 790 Price: 1611
1473412753, Symbol: APPL Seqno: 791 Price: 1560
1473412753, Symbol: APPL Seqno: 791 Price: 1560
1473412754, Symbol: APPL Seqno: 791 Price: 1560
1473412754, Symbol: APPL Seqno: 791 Price: 1560
1473412754, Symbol: APPL Seqno: 792 Price: 1506
1473412754, Symbol: APPL Seqno: 792 Price: 1506
1473412755, Symbol: APPL Seqno: 792 Price: 1506
1473412755, Symbol: APPL Seqno: 792 Price: 1506
1473412755, Symbol: APPL Seqno: 793 Price: 1612
1473412755, Symbol: APPL Seqno: 793 Price: 1612
1473412755, Symbol: APPL Seqno: 793 Price: 1612
1473412756, Symbol: APPL Seqno: 793 Price: 1612
1473412756, Symbol: APPL Seqno: 794 Price: 1509
1473412756, Symbol: APPL Seqno: 794 Price: 1509
1473412756, Symbol: APPL Seqno: 794 Price: 1509
1473412757, Symbol: APPL Seqno: 794 Price: 1509
1473412757, Symbol: APPL Seqno: 795 Price: 1619
1473412757, Symbol: APPL Seqno: 795 Price: 1619
1473412757, Symbol: APPL Seqno: 795 Price: 1619
1473412758, Symbol: APPL Seqno: 795 Price: 1619
1473412758, Symbol: APPL Seqno: 796 Price: 1674
1473412758, Symbol: APPL Seqno: 796 Price: 1674
1473412759, Symbol: APPL Seqno: 796 Price: 1674
1473412759, Symbol: APPL Seqno: 796 Price: 1674
1473412759, Symbol: APPL Seqno: 797 Price: 1673
1473412759, Symbol: APPL Seqno: 797 Price: 1673
1473412759, Symbol: APPL Seqno: 797 Price: 1673
1473412760, Symbol: APPL Seqno: 797 Price: 1673
1473412760, Symbol: APPL Seqno: 798 Price: 1620
1473412760, Symbol: APPL Seqno: 798 Price: 1620
1473412761, Symbol: APPL Seqno: 798 Price: 1620
1473412761, Symbol: APPL Seqno: 798 Price: 1620
1473412761, Symbol: APPL Seqno: 799 Price: 1550
1473412761, Symbol: APPL Seqno: 799 Price: 1550
1473412761, Symbol: APPL Seqno: 799 Price: 1550
1473412761, Symbol: APPL Seqno: 799 Price: 1550
1473412762, Symbol: APPL Seqno: 800 Price: 1636
1473412762, Symbol: APPL Seqno: 800 Price: 1636
1473412763, Symbol: APPL Seqno: 800 Price: 1636
1473412763, Symbol: APPL Seqno: 800 Price: 1636
1473412763, Symbol: APPL Seqno: 801 Price: 1687
1473412763, Symbol: APPL Seqno: 801 Price: 1687
1473412764, Symbol: APPL Seqno: 801 Price: 1687
1473412764, Symbol: APPL Seqno: 801 Price: 1687
1473412764, Symbol: APPL Seqno: 802 Price: 1505
1473412764, Symbol: APPL Seqno: 802 Price: 1505
1473412764, Symbol: APPL Seqno: 802 Price: 1505
1473412764, Symbol: APPL Seqno: 802 Price: 1505
1473412765, Symbol: APPL Seqno: 803 Price: 1575
1473412765, Symbol: APPL Seqno: 803 Price: 1575
1473412765, Symbol: APPL Seqno: 803 Price: 1575
1473412766, Symbol: APPL Seqno: 803 Price: 1575
1473412766, Symbol: APPL Seqno: 804 Price: 1539
1473412766, Symbol: APPL Seqno: 804 Price: 1539
1473412767, Symbol: APPL Seqno: 804 Price: 1539
1473412767, Symbol: APPL Seqno: 804 Price: 1539
1473412767, Symbol: APPL Seqno: 805 Price: 1668
1473412767, Symbol: APPL Seqno: 805 Price: 1668
1473412767, Symbol: APPL Seqno: 805 Price: 1668
1473412768, Symbol: APPL Seqno: 805 Price: 1668
1473412768, Symbol: APPL Seqno: 806 Price: 1575
1473412768, Symbol: APPL Seqno: 806 Price: 1575
1473412768, Symbol: APPL Seqno: 806 Price: 1575
1473412769, Symbol: APPL Seqno: 806 Price: 1575
1473412769, Symbol: APPL Seqno: 807 Price: 1672
1473412769, Symbol: APPL Seqno: 807 Price: 1672
1473412769, Symbol: APPL Seqno: 807 Price: 1672
1473412770, Symbol: APPL Seqno: 807 Price: 1672
1473412770, Symbol: APPL Seqno: 808 Price: 1689
1473412770, Symbol: APPL Seqno: 808 Price: 1689
1473412771, Symbol: APPL Seqno: 808 Price: 1689
1473412771, Symbol: APPL Seqno: 808 Price: 1689
1473412771, Symbol: APPL Seqno: 809 Price: 1589
1473412771, Symbol: APPL Seqno: 809 Price: 1589
1473412772, Symbol: APPL Seqno: 809 Price: 1589
1473412772, Symbol: APPL Seqno: 809 Price: 1589
1473412772, Symbol: APPL Seqno: 810 Price: 1620
1473412772, Symbol: APPL Seqno: 810 Price: 1620
1473412772, Symbol: APPL Seqno: 810 Price: 1620
1473412773, Symbol: APPL Seqno: 810 Price: 1620
1473412773, Symbol: APPL Seqno: 811 Price: 1572
1473412773, Symbol: APPL Seqno: 811 Price: 1572
1473412773, Symbol: APPL Seqno: 811 Price: 1572
1473412774, Symbol: APPL Seqno: 811 Price: 1572
1473412774, Symbol: APPL Seqno: 812 Price: 1565
1473412774, Symbol: APPL Seqno: 812 Price: 1565
1473412774, Symbol: APPL Seqno: 812 Price: 1565
1473412774, Symbol: APPL Seqno: 812 Price: 1565
1473412775, Symbol: APPL Seqno: 813 Price: 1589
1473412775, Symbol: APPL Seqno: 813 Price: 1589
1473412775, Symbol: APPL Seqno: 813 Price: 1589
1473412776, Symbol: APPL Seqno: 813 Price: 1589
1473412776, Symbol: APPL Seqno: 814 Price: 1532
1473412776, Symbol: APPL Seqno: 814 Price: 1532
1473412777, Symbol: APPL Seqno: 814 Price: 1532
1473412777, Symbol: APPL Seqno: 814 Price: 1532
1473412777, Symbol: APPL Seqno: 815 Price: 1513
1473412777, Symbol: APPL Seqno: 815 Price: 1513
1473412777, Symbol: APPL Seqno: 815 Price: 1513
1473412777, Symbol: APPL Seqno: 815 Price: 1513
1473412778, Symbol: APPL Seqno: 816 Price: 1666
1473412778, Symbol: APPL Seqno: 816 Price: 1666
1473412778, Symbol: APPL Seqno: 816 Price: 1666
1473412779, Symbol: APPL Seqno: 816 Price: 1666
1473412779, Symbol: APPL Seqno: 817 Price: 1589
1473412779, Symbol: APPL Seqno: 817 Price: 1589
1473412779, Symbol: APPL Seqno: 817 Price: 1589
1473412779, Symbol: APPL Seqno: 817 Price: 1589
1473412780, Symbol: APPL Seqno: 818 Price: 1525
1473412780, Symbol: APPL Seqno: 818 Price: 1525
1473412780, Symbol: APPL Seqno: 818 Price: 1525
1473412781, Symbol: APPL Seqno: 818 Price: 1525
1473412781, Symbol: APPL Seqno: 819 Price: 1694
1473412782, Symbol: APPL Seqno: 819 Price: 1694
1473412782, Symbol: APPL Seqno: 819 Price: 1694
1473412782, Symbol: APPL Seqno: 819 Price: 1694
1473412782, Symbol: APPL Seqno: 820 Price: 1525
1473412782, Symbol: APPL Seqno: 820 Price: 1525
1473412783, Symbol: APPL Seqno: 820 Price: 1525
1473412783, Symbol: APPL Seqno: 820 Price: 1525
1473412783, Symbol: APPL Seqno: 821 Price: 1512
1473412783, Symbol: APPL Seqno: 821 Price: 1512
1473412783, Symbol: APPL Seqno: 821 Price: 1512
1473412784, Symbol: APPL Seqno: 821 Price: 1512
1473412784, Symbol: APPL Seqno: 822 Price: 1553
1473412784, Symbol: APPL Seqno: 822 Price: 1553
1473412785, Symbol: APPL Seqno: 822 Price: 1553
1473412785, Symbol: APPL Seqno: 822 Price: 1553
1473412785, Symbol: APPL Seqno: 823 Price: 1521
1473412785, Symbol: APPL Seqno: 823 Price: 1521
1473412785, Symbol: APPL Seqno: 823 Price: 1521
1473412786, Symbol: APPL Seqno: 823 Price: 1521
1473412786, Symbol: APPL Seqno: 824 Price: 1529
1473412786, Symbol: APPL Seqno: 824 Price: 1529
1473412786, Symbol: APPL Seqno: 824 Price: 1529
1473412787, Symbol: APPL Seqno: 824 Price: 1529
1473412787, Symbol: APPL Seqno: 825 Price: 1663
1473412787, Symbol: APPL Seqno: 825 Price: 1663
1473412787, Symbol: APPL Seqno: 825 Price: 1663
1473412788, Symbol: APPL Seqno: 825 Price: 1663
1473412788, Symbol: APPL Seqno: 826 Price: 1593
1473412788, Symbol: APPL Seqno: 826 Price: 1593
1473412788, Symbol: APPL Seqno: 826 Price: 1593
1473412789, Symbol: APPL Seqno: 826 Price: 1593
1473412789, Symbol: APPL Seqno: 827 Price: 1697
1473412789, Symbol: APPL Seqno: 827 Price: 1697
1473412789, Symbol: APPL Seqno: 827 Price: 1697
1473412789, Symbol: APPL Seqno: 827 Price: 1697
1473412790, Symbol: APPL Seqno: 828 Price: 1556
1473412790, Symbol: APPL Seqno: 828 Price: 1556
1473412790, Symbol: APPL Seqno: 828 Price: 1556
1473412790, Symbol: APPL Seqno: 828 Price: 1556
1473412791, Symbol: APPL Seqno: 829 Price: 1632
1473412791, Symbol: APPL Seqno: 829 Price: 1632
1473412792, Symbol: APPL Seqno: 829 Price: 1632
1473412792, Symbol: APPL Seqno: 829 Price: 1632
1473412792, Symbol: APPL Seqno: 830 Price: 1532
1473412792, Symbol: APPL Seqno: 830 Price: 1532
1473412792, Symbol: APPL Seqno: 830 Price: 1532
1473412793, Symbol: APPL Seqno: 830 Price: 1532
1473412793, Symbol: APPL Seqno: 831 Price: 1552
1473412793, Symbol: APPL Seqno: 831 Price: 1552
1473412793, Symbol: APPL Seqno: 831 Price: 1552
1473412794, Symbol: APPL Seqno: 831 Price: 1552
1473412794, Symbol: APPL Seqno: 832 Price: 1611
1473412794, Symbol: APPL Seqno: 832 Price: 1611
1473412795, Symbol: APPL Seqno: 832 Price: 1611
1473412795, Symbol: APPL Seqno: 832 Price: 1611
1473412795, Symbol: APPL Seqno: 833 Price: 1634
1473412795, Symbol: APPL Seqno: 833 Price: 1634
1473412795, Symbol: APPL Seqno: 833 Price: 1634
1473412796, Symbol: APPL Seqno: 833 Price: 1634
1473412796, Symbol: APPL Seqno: 834 Price: 1682
1473412796, Symbol: APPL Seqno: 834 Price: 1682
1473412797, Symbol: APPL Seqno: 834 Price: 1682
1473412797, Symbol: APPL Seqno: 834 Price: 1682
1473412797, Symbol: APPL Seqno: 835 Price: 1684
1473412797, Symbol: APPL Seqno: 835 Price: 1684
1473412797, Symbol: APPL Seqno: 835 Price: 1684
1473412797, Symbol: APPL Seqno: 835 Price: 1684
1473412798, Symbol: APPL Seqno: 836 Price: 1524
1473412798, Symbol: APPL Seqno: 836 Price: 1524
1473412798, Symbol: APPL Seqno: 836 Price: 1524
1473412799, Symbol: APPL Seqno: 836 Price: 1524
1473412799, Symbol: APPL Seqno: 837 Price: 1653
1473412800, Symbol: APPL Seqno: 837 Price: 1653
1473412800, Symbol: APPL Seqno: 837 Price: 1653
1473412800, Symbol: APPL Seqno: 837 Price: 1653
1473412800, Symbol: APPL Seqno: 838 Price: 1523
1473412800, Symbol: APPL Seqno: 838 Price: 1523
1473412800, Symbol: APPL Seqno: 838 Price: 1523
1473412801, Symbol: APPL Seqno: 838 Price: 1523
1473412801, Symbol: APPL Seqno: 839 Price: 1664
1473412801, Symbol: APPL Seqno: 839 Price: 1664
1473412801, Symbol: APPL Seqno: 839 Price: 1664
1473412801, Symbol: APPL Seqno: 839 Price: 1664
1473412802, Symbol: APPL Seqno: 840 Price: 1614
1473412802, Symbol: APPL Seqno: 840 Price: 1614
1473412802, Symbol: APPL Seqno: 840 Price: 1614
1473412803, Symbol: APPL Seqno: 840 Price: 1614
1473412803, Symbol: APPL Seqno: 841 Price: 1548
1473412804, Symbol: APPL Seqno: 841 Price: 1548
1473412804, Symbol: APPL Seqno: 841 Price: 1548
1473412804, Symbol: APPL Seqno: 841 Price: 1548
1473412804, Symbol: APPL Seqno: 842 Price: 1600
1473412805, Symbol: APPL Seqno: 842 Price: 1600
1473412805, Symbol: APPL Seqno: 842 Price: 1600
1473412805, Symbol: APPL Seqno: 842 Price: 1600
1473412805, Symbol: APPL Seqno: 843 Price: 1651
1473412805, Symbol: APPL Seqno: 843 Price: 1651
1473412805, Symbol: APPL Seqno: 843 Price: 1651
1473412806, Symbol: APPL Seqno: 843 Price: 1651
1473412806, Symbol: APPL Seqno: 844 Price: 1543
1473412806, Symbol: APPL Seqno: 844 Price: 1543
1473412806, Symbol: APPL Seqno: 844 Price: 1543
1473412806, Symbol: APPL Seqno: 844 Price: 1543
1473412807, Symbol: APPL Seqno: 845 Price: 1503
1473412807, Symbol: APPL Seqno: 845 Price: 1503
1473412807, Symbol: APPL Seqno: 845 Price: 1503
1473412807, Symbol: APPL Seqno: 845 Price: 1503
1473412808, Symbol: APPL Seqno: 846 Price: 1569
1473412808, Symbol: APPL Seqno: 846 Price: 1569
1473412809, Symbol: APPL Seqno: 846 Price: 1569
1473412809, Symbol: APPL Seqno: 846 Price: 1569
1473412809, Symbol: APPL Seqno: 847 Price: 1640
1473412809, Symbol: APPL Seqno: 847 Price: 1640
1473412809, Symbol: APPL Seqno: 847 Price: 1640
1473412809, Symbol: APPL Seqno: 847 Price: 1640
1473412810, Symbol: APPL Seqno: 848 Price: 1569
1473412810, Symbol: APPL Seqno: 848 Price: 1569
1473412810, Symbol: APPL Seqno: 848 Price: 1569
1473412811, Symbol: APPL Seqno: 848 Price: 1569
1473412811, Symbol: APPL Seqno: 849 Price: 1638
1473412811, Symbol: APPL Seqno: 849 Price: 1638
1473412812, Symbol: APPL Seqno: 849 Price: 1638
1473412812, Symbol: APPL Seqno: 849 Price: 1638
1473412812, Symbol: APPL Seqno: 850 Price: 1574
1473412812, Symbol: APPL Seqno: 850 Price: 1574
1473412812, Symbol: APPL Seqno: 850 Price: 1574
1473412812, Symbol: APPL Seqno: 850 Price: 1574
1473412813, Symbol: APPL Seqno: 851 Price: 1630
1473412813, Symbol: APPL Seqno: 851 Price: 1630
1473412813, Symbol: APPL Seqno: 851 Price: 1630
1473412814, Symbol: APPL Seqno: 851 Price: 1630
1473412814, Symbol: APPL Seqno: 852 Price: 1651
1473412814, Symbol: APPL Seqno: 852 Price: 1651
1473412815, Symbol: APPL Seqno: 852 Price: 1651
1473412815, Symbol: APPL Seqno: 852 Price: 1651
1473412815, Symbol: APPL Seqno: 853 Price: 1670
1473412815, Symbol: APPL Seqno: 853 Price: 1670
1473412816, Symbol: APPL Seqno: 853 Price: 1670
1473412816, Symbol: APPL Seqno: 853 Price: 1670
1473412816, Symbol: APPL Seqno: 854 Price: 1619
1473412816, Symbol: APPL Seqno: 854 Price: 1619
1473412816, Symbol: APPL Seqno: 854 Price: 1619
1473412816, Symbol: APPL Seqno: 854 Price: 1619
1473412817, Symbol: APPL Seqno: 855 Price: 1603
1473412817, Symbol: APPL Seqno: 855 Price: 1603
1473412817, Symbol: APPL Seqno: 855 Price: 1603
1473412818, Symbol: APPL Seqno: 855 Price: 1603
1473412818, Symbol: APPL Seqno: 856 Price: 1690
1473412818, Symbol: APPL Seqno: 856 Price: 1690
1473412818, Symbol: APPL Seqno: 856 Price: 1690
1473412819, Symbol: APPL Seqno: 856 Price: 1690
1473412819, Symbol: APPL Seqno: 857 Price: 1649
1473412819, Symbol: APPL Seqno: 857 Price: 1649
1473412819, Symbol: APPL Seqno: 857 Price: 1649
1473412820, Symbol: APPL Seqno: 857 Price: 1649
1473412820, Symbol: APPL Seqno: 858 Price: 1534
1473412820, Symbol: APPL Seqno: 858 Price: 1534
1473412820, Symbol: APPL Seqno: 858 Price: 1534
1473412820, Symbol: APPL Seqno: 858 Price: 1534
1473412821, Symbol: APPL Seqno: 859 Price: 1617
1473412821, Symbol: APPL Seqno: 859 Price: 1617
1473412821, Symbol: APPL Seqno: 859 Price: 1617
1473412822, Symbol: APPL Seqno: 859 Price: 1617
1473412822, Symbol: APPL Seqno: 860 Price: 1569
1473412823, Symbol: APPL Seqno: 860 Price: 1569
1473412823, Symbol: APPL Seqno: 860 Price: 1569
1473412823, Symbol: APPL Seqno: 860 Price: 1569
1473412823, Symbol: APPL Seqno: 861 Price: 1677
1473412823, Symbol: APPL Seqno: 861 Price: 1677
1473412823, Symbol: APPL Seqno: 861 Price: 1677
1473412823, Symbol: APPL Seqno: 861 Price: 1677
1473412824, Symbol: APPL Seqno: 862 Price: 1601
1473412825, Symbol: APPL Seqno: 862 Price: 1601
1473412825, Symbol: APPL Seqno: 862 Price: 1601
1473412825, Symbol: APPL Seqno: 862 Price: 1601
1473412825, Symbol: APPL Seqno: 863 Price: 1587
1473412825, Symbol: APPL Seqno: 863 Price: 1587
1473412825, Symbol: APPL Seqno: 863 Price: 1587
1473412826, Symbol: APPL Seqno: 863 Price: 1587
1473412826, Symbol: APPL Seqno: 864 Price: 1638
1473412826, Symbol: APPL Seqno: 864 Price: 1638
1473412827, Symbol: APPL Seqno: 864 Price: 1638
1473412827, Symbol: APPL Seqno: 864 Price: 1638
1473412827, Symbol: APPL Seqno: 865 Price: 1586
1473412827, Symbol: APPL Seqno: 865 Price: 1586
1473412827, Symbol: APPL Seqno: 865 Price: 1586
1473412828, Symbol: APPL Seqno: 865 Price: 1586
1473412828, Symbol: APPL Seqno: 866 Price: 1530
1473412828, Symbol: APPL Seqno: 866 Price: 1530
1473412828, Symbol: APPL Seqno: 866 Price: 1530
1473412829, Symbol: APPL Seqno: 866 Price: 1530
1473412830, Symbol: APPL Seqno: 867 Price: 1652
1473412830, Symbol: APPL Seqno: 867 Price: 1652
1473412830, Symbol: APPL Seqno: 867 Price: 1652
1473412830, Symbol: APPL Seqno: 867 Price: 1652
1473412830, Symbol: APPL Seqno: 868 Price: 1568
1473412831, Symbol: APPL Seqno: 868 Price: 1568
1473412831, Symbol: APPL Seqno: 868 Price: 1568
1473412831, Symbol: APPL Seqno: 868 Price: 1568
1473412831, Symbol: APPL Seqno: 869 Price: 1592
1473412831, Symbol: APPL Seqno: 869 Price: 1592
1473412832, Symbol: APPL Seqno: 869 Price: 1592
1473412832, Symbol: APPL Seqno: 869 Price: 1592
1473412832, Symbol: APPL Seqno: 870 Price: 1667
1473412832, Symbol: APPL Seqno: 870 Price: 1667
1473412832, Symbol: APPL Seqno: 870 Price: 1667
1473412832, Symbol: APPL Seqno: 870 Price: 1667
1473412833, Symbol: APPL Seqno: 871 Price: 1638
1473412833, Symbol: APPL Seqno: 871 Price: 1638
1473412833, Symbol: APPL Seqno: 871 Price: 1638
1473412834, Symbol: APPL Seqno: 871 Price: 1638
1473412834, Symbol: APPL Seqno: 872 Price: 1597
1473412834, Symbol: APPL Seqno: 872 Price: 1597
1473412834, Symbol: APPL Seqno: 872 Price: 1597
1473412835, Symbol: APPL Seqno: 872 Price: 1597
1473412835, Symbol: APPL Seqno: 873 Price: 1583
1473412835, Symbol: APPL Seqno: 873 Price: 1583
1473412835, Symbol: APPL Seqno: 873 Price: 1583
1473412836, Symbol: APPL Seqno: 873 Price: 1583
1473412836, Symbol: APPL Seqno: 874 Price: 1637
1473412836, Symbol: APPL Seqno: 874 Price: 1637
1473412836, Symbol: APPL Seqno: 874 Price: 1637
1473412836, Symbol: APPL Seqno: 874 Price: 1637
1473412837, Symbol: APPL Seqno: 875 Price: 1682
1473412837, Symbol: APPL Seqno: 875 Price: 1682
1473412838, Symbol: APPL Seqno: 875 Price: 1682
1473412838, Symbol: APPL Seqno: 875 Price: 1682
1473412838, Symbol: APPL Seqno: 876 Price: 1642
1473412838, Symbol: APPL Seqno: 876 Price: 1642
1473412838, Symbol: APPL Seqno: 876 Price: 1642
1473412839, Symbol: APPL Seqno: 876 Price: 1642
1473412839, Symbol: APPL Seqno: 877 Price: 1632
1473412839, Symbol: APPL Seqno: 877 Price: 1632
1473412840, Symbol: APPL Seqno: 877 Price: 1632
1473412840, Symbol: APPL Seqno: 877 Price: 1632
1473412840, Symbol: APPL Seqno: 878 Price: 1664
1473412840, Symbol: APPL Seqno: 878 Price: 1664
1473412841, Symbol: APPL Seqno: 878 Price: 1664
1473412841, Symbol: APPL Seqno: 878 Price: 1664
1473412841, Symbol: APPL Seqno: 879 Price: 1693
1473412842, Symbol: APPL Seqno: 879 Price: 1693
1473412842, Symbol: APPL Seqno: 879 Price: 1693
1473412842, Symbol: APPL Seqno: 879 Price: 1693
1473412842, Symbol: APPL Seqno: 880 Price: 1545
1473412842, Symbol: APPL Seqno: 880 Price: 1545
1473412842, Symbol: APPL Seqno: 880 Price: 1545
1473412842, Symbol: APPL Seqno: 880 Price: 1545
1473412843, Symbol: APPL Seqno: 881 Price: 1689
1473412843, Symbol: APPL Seqno: 881 Price: 1689
1473412843, Symbol: APPL Seqno: 881 Price: 1689
1473412844, Symbol: APPL Seqno: 881 Price: 1689
1473412844, Symbol: APPL Seqno: 882 Price: 1689
1473412845, Symbol: APPL Seqno: 882 Price: 1689
1473412845, Symbol: APPL Seqno: 882 Price: 1689
1473412845, Symbol: APPL Seqno: 882 Price: 1689
1473412845, Symbol: APPL Seqno: 883 Price: 1544
1473412845, Symbol: APPL Seqno: 883 Price: 1544
1473412846, Symbol: APPL Seqno: 883 Price: 1544
1473412846, Symbol: APPL Seqno: 883 Price: 1544
1473412846, Symbol: APPL Seqno: 884 Price: 1667
1473412846, Symbol: APPL Seqno: 884 Price: 1667
1473412846, Symbol: APPL Seqno: 884 Price: 1667
1473412847, Symbol: APPL Seqno: 884 Price: 1667
1473412847, Symbol: APPL Seqno: 885 Price: 1579
1473412847, Symbol: APPL Seqno: 885 Price: 1579
1473412847, Symbol: APPL Seqno: 885 Price: 1579
1473412847, Symbol: APPL Seqno: 885 Price: 1579
1473412848, Symbol: APPL Seqno: 886 Price: 1572
1473412848, Symbol: APPL Seqno: 886 Price: 1572
1473412849, Symbol: APPL Seqno: 886 Price: 1572
1473412849, Symbol: APPL Seqno: 886 Price: 1572
1473412849, Symbol: APPL Seqno: 887 Price: 1617
1473412849, Symbol: APPL Seqno: 887 Price: 1617
1473412849, Symbol: APPL Seqno: 887 Price: 1617
