,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState,lat,lon,Rat
16532,2015,VA,STAFFORD,51,179,51179,Codeine,2,665,27819,38.41667,-77.46667,0.023904525683885115
16533,2015,VA,STAFFORD,51,179,51179,Methadone,3,665,27819,38.41667,-77.46667,0.023904525683885115
16537,2015,VA,SUFFOLK CITY,51,800,51800,Fentanyl,3,4,27819,40.83333,-81.88333,0.00014378662065494806
16543,2015,VA,SUSSEX,51,183,51183,Tramadol,1,71,27819,36.93333,-77.25,0.002552212516625328
16545,2015,VA,TAZEWELL,51,185,51185,Buprenorphine,162,877,27819,37.1,-81.56667,0.03152521657859736
16554,2015,VA,VIRGINIA BEACH CITY,51,810,51810,Heroin,3,16,27819,40.3,-83.38333,0.0005751464826197922
16556,2015,VA,WARREN,51,187,51187,Fentanyl,7,431,27819,38.93333,-78.18333,0.015493008375570654
16557,2015,VA,WARREN,51,187,51187,Hydromorphone,27,431,27819,38.93333,-78.18333,0.015493008375570654
16561,2015,VA,WASHINGTON,51,191,51191,Morphine,2,361,27819,36.71667,-81.96667,0.012976742514109062
16566,2015,VA,WESTMORELAND,51,193,51193,Heroin,24,132,27819,38.11667,-76.78333,0.004744958481613286
16568,2015,VA,WINCHESTER CITY,51,840,51840,Heroin,5,15,27819,40.86667,-84.58333,0.0005391998274560553
16569,2015,VA,WISE,51,195,51195,Hydrocodone,56,622,27819,36.96667,-82.6,0.022358819511844423
16570,2015,VA,WISE,51,195,51195,Tramadol,3,622,27819,36.96667,-82.6,0.022358819511844423
16575,2015,VA,WYTHE,51,197,51197,Morphine,8,611,27819,36.91667,-81.05,0.021963406305043315
16578,2015,VA,YORK,51,199,51199,Hydrocodone,5,139,27819,37.23333,-76.55,0.004996585067759445
16579,2016,VA,ACCOMACK,51,1,51001,Hydrocodone,2,114,33539,37.75,-75.66667,0.003399027997256925
16584,2016,VA,ALBEMARLE,51,3,51003,Fentanyl,2,286,33539,38.03333,-78.55,0.008527386028205968
16585,2016,VA,ALBEMARLE,51,3,51003,Tramadol,1,286,33539,38.03333,-78.55,0.008527386028205968
16586,2016,VA,ALEXANDRIA CITY,51,510,51510,Oxycodone,2,101,33539,40.62528,-80.12528,0.003011419541429381
16587,2016,VA,ALLEGHANY,51,5,51005,Fentanyl,1,177,33539,37.78333,-80.00056,0.00527743820626733
16588,2016,VA,ALLEGHANY,51,5,51005,Morphine,5,177,33539,37.78333,-80.00056,0.00527743820626733
16595,2016,VA,AMHERST,51,9,51009,Buprenorphine,3,211,33539,37.61667,-79.25056,0.006291183398431676
16596,2016,VA,APPOMATTOX,51,11,51011,Hydrocodone,3,99,33539,37.36667,-78.81667,0.0029517874713020664
16597,2016,VA,APPOMATTOX,51,11,51011,Oxycodone,18,99,33539,37.36667,-78.81667,0.0029517874713020664
16598,2016,VA,ARLINGTON,51,13,51013,Oxycodone,29,1173,33539,38.86667,-77.1,0.034974209129669934
16599,2016,VA,ARLINGTON,51,13,51013,Oxymorphone,1,1173,33539,38.86667,-77.1,0.034974209129669934
16600,2015,VA,STAFFORD,51,179,51179,Heroin,133,665,27819,38.41667,-77.46667,0.023904525683885115
16602,2015,VA,SUSSEX,51,183,51183,Buprenorphine,2,71,27819,36.93333,-77.25,0.002552212516625328
16603,2015,VA,SUSSEX,51,183,51183,Hydrocodone,3,71,27819,36.93333,-77.25,0.002552212516625328
16604,2015,VA,SUSSEX,51,183,51183,Morphine,1,71,27819,36.93333,-77.25,0.002552212516625328
16628,2015,VA,WASHINGTON,51,191,51191,Buprenorphine,27,361,27819,36.71667,-81.96667,0.012976742514109062
16629,2015,VA,WASHINGTON,51,191,51191,Opium,1,361,27819,36.71667,-81.96667,0.012976742514109062
16634,2015,VA,WISE,51,195,51195,Heroin,4,622,27819,36.96667,-82.6,0.022358819511844423
16635,2015,VA,WISE,51,195,51195,Methadone,3,622,27819,36.96667,-82.6,0.022358819511844423
16642,2015,VA,WYTHE,51,197,51197,Hydromorphone,1,611,27819,36.91667,-81.05,0.021963406305043315
16647,2015,VA,YORK,51,199,51199,Oxycodone,5,139,27819,37.23333,-76.55,0.004996585067759445
16648,2015,VA,YORK,51,199,51199,Oxymorphone,1,139,27819,37.23333,-76.55,0.004996585067759445
16652,2016,VA,ALBEMARLE,51,3,51003,Oxycodone,7,286,33539,38.03333,-78.55,0.008527386028205968
16653,2016,VA,ALLEGHANY,51,5,51005,Hydromorphone,3,177,33539,37.78333,-80.00056,0.00527743820626733
16661,2016,VA,AMELIA,51,7,51007,Oxycodone,2,12,33539,37.35,-78.01666999999999,0.0003577924207638868
16662,2016,VA,AMHERST,51,9,51009,Fentanyl,1,211,33539,37.61667,-79.25056,0.006291183398431676
16663,2016,VA,AMHERST,51,9,51009,Heroin,6,211,33539,37.61667,-79.25056,0.006291183398431676
16666,2016,VA,ARLINGTON,51,13,51013,Buprenorphine,18,1173,33539,38.86667,-77.1,0.034974209129669934
16667,2016,VA,ARLINGTON,51,13,51013,Codeine,1,1173,33539,38.86667,-77.1,0.034974209129669934
16668,2016,VA,ARLINGTON,51,13,51013,Hydrocodone,4,1173,33539,38.86667,-77.1,0.034974209129669934
16669,2016,VA,ARLINGTON,51,13,51013,Tramadol,5,1173,33539,38.86667,-77.1,0.034974209129669934
16679,2016,VA,AUGUSTA,51,15,51015,Methadone,2,469,33539,38.16667,-79.11667,0.013983720444855243
16682,2016,VA,BEDFORD,51,19,51019,Oxymorphone,1,282,33539,37.3,-79.56667,0.00840812188795134
16685,2016,VA,BOTETOURT,51,23,51023,Heroin,37,209,33539,37.56667,-79.78333,0.006231551328304362
16700,2016,VA,BUCKINGHAM,51,29,51029,Oxycodone,6,109,33539,37.55,-78.56667,0.0032499478219386387
16713,2015,VA,SPOTSYLVANIA,51,177,51177,Fentanyl,27,710,27819,38.18333,-77.65,0.02552212516625328
16714,2015,VA,SPOTSYLVANIA,51,177,51177,Hydromorphone,8,710,27819,38.18333,-77.65,0.02552212516625328
16715,2015,VA,STAFFORD,51,179,51179,Morphine,6,665,27819,38.41667,-77.46667,0.023904525683885115
16720,2015,VA,SUSSEX,51,183,51183,Oxycodone,1,71,27819,36.93333,-77.25,0.002552212516625328
16721,2015,VA,TAZEWELL,51,185,51185,Heroin,9,877,27819,37.1,-81.56667,0.03152521657859736
16722,2015,VA,TAZEWELL,51,185,51185,Methadone,12,877,27819,37.1,-81.56667,0.03152521657859736
16743,2015,VA,WISE,51,195,51195,Oxycodone,60,622,27819,36.96667,-82.6,0.022358819511844423
16744,2015,VA,WISE,51,195,51195,Oxymorphone,1,622,27819,36.96667,-82.6,0.022358819511844423
16753,2015,VA,YORK,51,199,51199,Buprenorphine,1,139,27819,37.23333,-76.55,0.004996585067759445
16756,2016,VA,ALEXANDRIA CITY,51,510,51510,Hydromorphone,2,101,33539,40.62528,-80.12528,0.003011419541429381
16762,2016,VA,ARLINGTON,51,13,51013,Hydromorphone,4,1173,33539,38.86667,-77.1,0.034974209129669934
16773,2016,VA,AUGUSTA,51,15,51015,Heroin,15,469,33539,38.16667,-79.11667,0.013983720444855243
16780,2016,VA,BEDFORD,51,19,51019,Hydrocodone,10,282,33539,37.3,-79.56667,0.00840812188795134
16781,2016,VA,BEDFORD,51,19,51019,Tramadol,1,282,33539,37.3,-79.56667,0.00840812188795134
16792,2016,VA,BOTETOURT,51,23,51023,Methadone,3,209,33539,37.56667,-79.78333,0.006231551328304362
16800,2016,VA,BRUNSWICK,51,25,51025,Fentanyl,1,135,33539,36.75083,-77.85,0.004025164733593727
16801,2016,VA,BRUNSWICK,51,25,51025,Methadone,1,135,33539,36.75083,-77.85,0.004025164733593727
16804,2015,VA,WARREN,51,187,51187,Buprenorphine,37,431,27819,38.93333,-78.18333,0.015493008375570654
16809,2015,VA,WASHINGTON,51,191,51191,Oxycodone,14,361,27819,36.71667,-81.96667,0.012976742514109062
16810,2015,VA,WASHINGTON,51,191,51191,Tramadol,1,361,27819,36.71667,-81.96667,0.012976742514109062
16816,2015,VA,WESTMORELAND,51,193,51193,Buprenorphine,1,132,27819,38.11667,-76.78333,0.004744958481613286
16818,2015,VA,WISE,51,195,51195,Morphine,5,622,27819,36.96667,-82.6,0.022358819511844423
16825,2015,VA,WYTHE,51,197,51197,Hydrocodone,68,611,27819,36.91667,-81.05,0.021963406305043315
16826,2015,VA,WYTHE,51,197,51197,Oxycodone,36,611,27819,36.91667,-81.05,0.021963406305043315
16827,2015,VA,WYTHE,51,197,51197,Oxymorphone,2,611,27819,36.91667,-81.05,0.021963406305043315
16828,2015,VA,WYTHE,51,197,51197,Tramadol,6,611,27819,36.91667,-81.05,0.021963406305043315
16833,2016,VA,ALBEMARLE,51,3,51003,Hydrocodone,4,286,33539,38.03333,-78.55,0.008527386028205968
16834,2016,VA,ALLEGHANY,51,5,51005,Hydrocodone,5,177,33539,37.78333,-80.00056,0.00527743820626733
16835,2016,VA,ALLEGHANY,51,5,51005,Oxycodone,14,177,33539,37.78333,-80.00056,0.00527743820626733
16836,2016,VA,ALLEGHANY,51,5,51005,Tramadol,2,177,33539,37.78333,-80.00056,0.00527743820626733
16842,2016,VA,APPOMATTOX,51,11,51011,Morphine,1,99,33539,37.36667,-78.81667,0.0029517874713020664
16848,2016,VA,AUGUSTA,51,15,51015,Buprenorphine,20,469,33539,38.16667,-79.11667,0.013983720444855243
16849,2016,VA,AUGUSTA,51,15,51015,Hydrocodone,6,469,33539,38.16667,-79.11667,0.013983720444855243
16850,2016,VA,AUGUSTA,51,15,51015,Tramadol,13,469,33539,38.16667,-79.11667,0.013983720444855243
16869,2016,VA,BOTETOURT,51,23,51023,Buprenorphine,11,209,33539,37.56667,-79.78333,0.006231551328304362
16874,2016,VA,BUCHANAN,51,27,51027,Hydrocodone,36,236,33539,37.25056,-82.03333,0.007036584275023108
16875,2016,VA,BUCHANAN,51,27,51027,Oxycodone,43,236,33539,37.25056,-82.03333,0.007036584275023108
16876,2016,VA,BUCHANAN,51,27,51027,Oxymorphone,3,236,33539,37.25056,-82.03333,0.007036584275023108
16877,2016,VA,BUCHANAN,51,27,51027,Tramadol,1,236,33539,37.25056,-82.03333,0.007036584275023108
16879,2016,VA,BUENA VISTA CITY,51,530,51530,Fentanyl,1,6,33539,40.76667,-84.08333,0.0001788962103819434
16888,2016,VA,CARROLL,51,35,51035,Buprenorphine,3,362,33539,36.73333,-80.7,0.010793404693043919
16889,2016,VA,CARROLL,51,35,51035,Hydrocodone,20,362,33539,36.73333,-80.7,0.010793404693043919
16890,2016,VA,CARROLL,51,35,51035,Tramadol,3,362,33539,36.73333,-80.7,0.010793404693043919
16899,2016,VA,CHARLOTTE,51,37,51037,Buprenorphine,1,50,33539,37.0,-78.68333,0.0014908017531828617
16900,2016,VA,CHARLOTTESVILLE CITY,51,540,51540,Fentanyl,1,16,33539,40.00028,-80.96667,0.0004770565610185158
16901,2015,VA,MATHEWS,51,115,51115,Heroin,24,74,27819,37.43333,-76.36667,0.002660052482116539
16909,2015,VA,MECKLENBURG,51,117,51117,Morphine,5,135,27819,36.7,-78.35,0.004852798447104497
16918,2015,VA,MIDDLESEX,51,119,51119,Hydrocodone,3,26,27819,37.6,-76.56667,0.0009346130342571624
16932,2015,VA,MONTGOMERY,51,121,51121,Methadone,1,980,27819,37.16667,-80.38333,0.03522772206046228
16934,2015,VA,NELSON,51,125,51125,Hydromorphone,2,38,27819,37.78333,-78.78333,0.0013659728962220066
16937,2015,VA,NORTHAMPTON,51,131,51131,Hydrocodone,2,63,27819,37.35,-75.93333,0.002264639275315432
16939,2015,VA,NORTHUMBERLAND,51,133,51133,Hydromorphone,3,153,27819,37.88333,-76.41667,0.005499838240051763
16940,2015,VA,NORTHUMBERLAND,51,133,51133,Morphine,4,153,27819,37.88333,-76.41667,0.005499838240051763
16943,2015,VA,ORANGE,51,137,51137,Fentanyl,6,236,27819,38.25056,-78.03333,0.008483410618641935
16944,2015,VA,ORANGE,51,137,51137,Heroin,48,236,27819,38.25056,-78.03333,0.008483410618641935
16945,2015,VA,ORANGE,51,137,51137,Methadone,4,236,27819,38.25056,-78.03333,0.008483410618641935
16947,2015,VA,PAGE,51,139,51139,Heroin,2,135,27819,38.63333,-78.46667,0.004852798447104497
16948,2015,VA,PAGE,51,139,51139,Methadone,3,135,27819,38.63333,-78.46667,0.004852798447104497
16962,2015,VA,PITTSYLVANIA,51,143,51143,Buprenorphine,14,280,27819,36.81667,-79.4,0.010065063445846364
16966,2015,VA,PORTSMOUTH CITY,51,740,51740,Fentanyl,5,20,27819,41.11667,-81.53333,0.0007189331032747403
16967,2015,VA,PORTSMOUTH CITY,51,740,51740,Heroin,5,20,27819,41.11667,-81.53333,0.0007189331032747403
16969,2015,VA,POWHATAN,51,145,51145,Fentanyl,1,98,27819,37.56667,-77.91667,0.0035227722060462274
16970,2015,VA,POWHATAN,51,145,51145,Heroin,15,98,27819,37.56667,-77.91667,0.0035227722060462274
16971,2015,VA,PRINCE EDWARD,51,147,51147,Heroin,4,98,27819,37.2,-78.45,0.0035227722060462274
16973,2015,VA,PRINCE WILLIAM,51,153,51153,Fentanyl,20,1999,27819,38.7,-77.48333000000001,0.0718573636723103
16974,2015,VA,PRINCE WILLIAM,51,153,51153,Oxycodone,77,1999,27819,38.7,-77.48333000000001,0.0718573636723103
16975,2015,VA,PRINCE WILLIAM,51,153,51153,Oxymorphone,3,1999,27819,38.7,-77.48333000000001,0.0718573636723103
16976,2015,VA,PRINCE WILLIAM,51,153,51153,Tramadol,9,1999,27819,38.7,-77.48333000000001,0.0718573636723103
16979,2015,VA,PULASKI,51,155,51155,Heroin,24,326,27819,37.06667,-80.71667,0.011718609583378267
16980,2015,VA,PULASKI,51,155,51155,Methadone,5,326,27819,37.06667,-80.71667,0.011718609583378267
16984,2015,VA,RAPPAHANNOCK,51,157,51157,Oxycodone,2,18,27819,38.66667,-78.15,0.0006470397929472663
16988,2015,VA,RICHMOND,51,760,51760,Hydromorphone,1,52,27819,37.95,-76.73333000000001,0.0018692260685143247
16989,2015,VA,RICHMOND,51,760,51760,Morphine,1,52,27819,37.95,-76.73333000000001,0.0018692260685143247
16990,2015,VA,ROANOKE,51,770,51770,Morphine,1,394,27819,37.28333,-80.05,0.014162982134512383
16994,2015,VA,RUSSELL,51,167,51167,Hydromorphone,1,205,27819,36.93333,-82.08333,0.007369064308566088
17007,2015,VA,WARREN,51,187,51187,Oxycodone,35,431,27819,38.93333,-78.18333,0.015493008375570654
17008,2015,VA,WARREN,51,187,51187,Oxymorphone,2,431,27819,38.93333,-78.18333,0.015493008375570654
17013,2015,VA,WASHINGTON,51,191,51191,Hydrocodone,21,361,27819,36.71667,-81.96667,0.012976742514109062
17014,2015,VA,WASHINGTON,51,191,51191,Methadone,1,361,27819,36.71667,-81.96667,0.012976742514109062
17023,2015,VA,WYTHE,51,197,51197,Heroin,7,611,27819,36.91667,-81.05,0.021963406305043315
17024,2015,VA,WYTHE,51,197,51197,Methadone,4,611,27819,36.91667,-81.05,0.021963406305043315
17027,2016,VA,ACCOMACK,51,1,51001,Oxycodone,5,114,33539,37.75,-75.66667,0.003399027997256925
17029,2016,VA,ALBEMARLE,51,3,51003,Heroin,36,286,33539,38.03333,-78.55,0.008527386028205968
17030,2016,VA,ALEXANDRIA CITY,51,510,51510,Fentanyl,5,101,33539,40.62528,-80.12528,0.003011419541429381
17031,2016,VA,ALLEGHANY,51,5,51005,Heroin,12,177,33539,37.78333,-80.00056,0.00527743820626733
17035,2016,VA,AMHERST,51,9,51009,Codeine,1,211,33539,37.61667,-79.25056,0.006291183398431676
17036,2016,VA,AMHERST,51,9,51009,Hydrocodone,7,211,33539,37.61667,-79.25056,0.006291183398431676
17037,2016,VA,AMHERST,51,9,51009,Tramadol,3,211,33539,37.61667,-79.25056,0.006291183398431676
17039,2016,VA,APPOMATTOX,51,11,51011,Buprenorphine,1,99,33539,37.36667,-78.81667,0.0029517874713020664
17040,2016,VA,ARLINGTON,51,13,51013,Fentanyl,17,1173,33539,38.86667,-77.1,0.034974209129669934
17041,2016,VA,ARLINGTON,51,13,51013,Morphine,4,1173,33539,38.86667,-77.1,0.034974209129669934
17051,2016,VA,AUGUSTA,51,15,51015,Oxycodone,16,469,33539,38.16667,-79.11667,0.013983720444855243
17062,2016,VA,BLAND,51,21,51021,Oxymorphone,4,32,33539,37.15,-81.13333,0.0009541131220370316
17063,2016,VA,BOTETOURT,51,23,51023,Fentanyl,2,209,33539,37.56667,-79.78333,0.006231551328304362
17064,2016,VA,BOTETOURT,51,23,51023,Hydrocodone,6,209,33539,37.56667,-79.78333,0.006231551328304362
17065,2016,VA,BOTETOURT,51,23,51023,Hydromorphone,7,209,33539,37.56667,-79.78333,0.006231551328304362
17072,2016,VA,BUCHANAN,51,27,51027,Codeine,2,236,33539,37.25056,-82.03333,0.007036584275023108
17089,2016,VA,CAMPBELL,51,31,51031,Oxycodone,14,232,33539,37.23333,-79.1,0.006917320134768479
17090,2016,VA,CAROLINE,51,33,51033,Hydromorphone,2,170,33539,38.03333,-77.35,0.00506872596082173
17091,2016,VA,CARROLL,51,35,51035,Heroin,3,362,33539,36.73333,-80.7,0.010793404693043919
17098,2016,VA,CHARLOTTE,51,37,51037,Hydrocodone,2,50,33539,37.0,-78.68333,0.0014908017531828617
17099,2016,VA,CHARLOTTE,51,37,51037,Tramadol,1,50,33539,37.0,-78.68333,0.0014908017531828617
17106,2016,VA,AMHERST,51,9,51009,Oxycodone,8,211,33539,37.61667,-79.25056,0.006291183398431676
17107,2016,VA,APPOMATTOX,51,11,51011,Hydromorphone,1,99,33539,37.36667,-78.81667,0.0029517874713020664
17119,2016,VA,BEDFORD,51,19,51019,Heroin,13,282,33539,37.3,-79.56667,0.00840812188795134
17120,2016,VA,BEDFORD,51,19,51019,Methadone,3,282,33539,37.3,-79.56667,0.00840812188795134
17127,2016,VA,BLAND,51,21,51021,Buprenorphine,2,32,33539,37.15,-81.13333,0.0009541131220370316
17128,2016,VA,BLAND,51,21,51021,Hydrocodone,2,32,33539,37.15,-81.13333,0.0009541131220370316
17138,2016,VA,BRUNSWICK,51,25,51025,Buprenorphine,2,135,33539,36.75083,-77.85,0.004025164733593727
17139,2016,VA,BRUNSWICK,51,25,51025,Hydrocodone,1,135,33539,36.75083,-77.85,0.004025164733593727
17140,2016,VA,BUCKINGHAM,51,29,51029,Fentanyl,1,109,33539,37.55,-78.56667,0.0032499478219386387
17141,2016,VA,BUCKINGHAM,51,29,51029,Heroin,2,109,33539,37.55,-78.56667,0.0032499478219386387
17159,2016,VA,CAROLINE,51,33,51033,Buprenorphine,1,170,33539,38.03333,-77.35,0.00506872596082173
17160,2016,VA,CAROLINE,51,33,51033,Hydrocodone,3,170,33539,38.03333,-77.35,0.00506872596082173
17165,2016,VA,CARROLL,51,35,51035,Methadone,3,362,33539,36.73333,-80.7,0.010793404693043919
17166,2016,VA,CHESAPEAKE CITY,51,550,51550,Oxycodone,3,140,33539,40.55,-84.25028,0.004174244908912013
17190,2016,VA,CULPEPER,51,47,51047,Heroin,132,419,33539,38.50028,-77.96667,0.012492918691672381
17191,2016,VA,CULPEPER,51,47,51047,Methadone,4,419,33539,38.50028,-77.96667,0.012492918691672381
17197,2016,VA,DANVILLE CITY,51,590,51590,Heroin,1,42,33539,40.75028,-80.75028,0.001252273472673604
17207,2016,VA,AUGUSTA,51,15,51015,Fentanyl,4,469,33539,38.16667,-79.11667,0.013983720444855243
17208,2016,VA,AUGUSTA,51,15,51015,Hydromorphone,8,469,33539,38.16667,-79.11667,0.013983720444855243
17210,2016,VA,BATH,51,17,51017,Tramadol,1,14,33539,38.06667,-79.73333000000001,0.0004174244908912013
17213,2016,VA,BEDFORD,51,19,51019,Oxycodone,24,282,33539,37.3,-79.56667,0.00840812188795134
17222,2016,VA,BLAND,51,21,51021,Hydromorphone,6,32,33539,37.15,-81.13333,0.0009541131220370316
17223,2016,VA,BLAND,51,21,51021,Morphine,2,32,33539,37.15,-81.13333,0.0009541131220370316
17233,2016,VA,BRUNSWICK,51,25,51025,Heroin,7,135,33539,36.75083,-77.85,0.004025164733593727
17234,2016,VA,BUCHANAN,51,27,51027,Morphine,4,236,33539,37.25056,-82.03333,0.007036584275023108
17235,2016,VA,BUCKINGHAM,51,29,51029,Codeine,1,109,33539,37.55,-78.56667,0.0032499478219386387
17247,2016,VA,CAROLINE,51,33,51033,Heroin,33,170,33539,38.03333,-77.35,0.00506872596082173
17248,2016,VA,CAROLINE,51,33,51033,Methadone,1,170,33539,38.03333,-77.35,0.00506872596082173
17250,2016,VA,CARROLL,51,35,51035,Fentanyl,2,362,33539,36.73333,-80.7,0.010793404693043919
17251,2016,VA,CARROLL,51,35,51035,Hydromorphone,1,362,33539,36.73333,-80.7,0.010793404693043919
17252,2016,VA,CARROLL,51,35,51035,Morphine,2,362,33539,36.73333,-80.7,0.010793404693043919
17255,2016,VA,CHESAPEAKE CITY,51,550,51550,Hydrocodone,5,140,33539,40.55,-84.25028,0.004174244908912013
17258,2016,VA,CHESTERFIELD,51,41,51041,Codeine,3,1994,33539,37.38333,-77.6,0.05945317391693253
17277,2016,VA,CULPEPER,51,47,51047,Hydrocodone,2,419,33539,38.50028,-77.96667,0.012492918691672381
17288,2016,VA,DICKENSON,51,51,51051,Hydrocodone,16,134,33539,37.13333,-82.35,0.00399534869853007
17293,2016,VA,ESSEX,51,57,51057,Oxycodone,5,114,33539,37.95,-76.95,0.003399027997256925
17295,2016,VA,FAIRFAX,51,59,51059,Buprenorphine,35,4011,33539,38.85,-77.35,0.11959211664032916
17299,2016,VA,FAUQUIER,51,61,51061,Hydrocodone,1,296,33539,38.73333,-77.81667,0.00882554637884254
17300,2016,VA,FAUQUIER,51,61,51061,Tramadol,1,296,33539,38.73333,-77.81667,0.00882554637884254
17305,2015,VA,SHENANDOAH,51,171,51171,Hydromorphone,5,436,27819,38.86667,-78.6,0.01567274165138934
17306,2015,VA,SHENANDOAH,51,171,51171,Morphine,6,436,27819,38.86667,-78.6,0.01567274165138934
17310,2015,VA,SPOTSYLVANIA,51,177,51177,Hydrocodone,7,710,27819,38.18333,-77.65,0.02552212516625328
17311,2015,VA,SPOTSYLVANIA,51,177,51177,Tramadol,2,710,27819,38.18333,-77.65,0.02552212516625328
17312,2015,VA,STAFFORD,51,179,51179,Hydromorphone,6,665,27819,38.41667,-77.46667,0.023904525683885115
17318,2015,VA,TAZEWELL,51,185,51185,Hydrocodone,96,877,27819,37.1,-81.56667,0.03152521657859736
17319,2015,VA,TAZEWELL,51,185,51185,Tramadol,12,877,27819,37.1,-81.56667,0.03152521657859736
17329,2015,VA,WARREN,51,187,51187,Morphine,3,431,27819,38.93333,-78.18333,0.015493008375570654
17339,2015,VA,WESTMORELAND,51,193,51193,Hydrocodone,1,132,27819,38.11667,-76.78333,0.004744958481613286
17340,2015,VA,WESTMORELAND,51,193,51193,Morphine,2,132,27819,38.11667,-76.78333,0.004744958481613286
17341,2015,VA,WESTMORELAND,51,193,51193,Tramadol,1,132,27819,38.11667,-76.78333,0.004744958481613286
17343,2015,VA,WISE,51,195,51195,Buprenorphine,142,622,27819,36.96667,-82.6,0.022358819511844423
17350,2016,VA,ACCOMACK,51,1,51001,Heroin,13,114,33539,37.75,-75.66667,0.003399027997256925
17356,2016,VA,ALEXANDRIA CITY,51,510,51510,Methadone,1,101,33539,40.62528,-80.12528,0.003011419541429381
17357,2016,VA,ALEXANDRIA CITY,51,510,51510,Methorphan,2,101,33539,40.62528,-80.12528,0.003011419541429381
17365,2016,VA,AMELIA,51,7,51007,Hydromorphone,1,12,33539,37.35,-78.01666999999999,0.0003577924207638868
17367,2016,VA,APPOMATTOX,51,11,51011,Heroin,6,99,33539,37.36667,-78.81667,0.0029517874713020664
17374,2016,VA,AUGUSTA,51,15,51015,Codeine,1,469,33539,38.16667,-79.11667,0.013983720444855243
17375,2016,VA,AUGUSTA,51,15,51015,Morphine,3,469,33539,38.16667,-79.11667,0.013983720444855243
17378,2016,VA,BATH,51,17,51017,Hydrocodone,1,14,33539,38.06667,-79.73333000000001,0.0004174244908912013
17381,2016,VA,BEDFORD,51,19,51019,Buprenorphine,11,282,33539,37.3,-79.56667,0.00840812188795134
17392,2016,VA,BOTETOURT,51,23,51023,Morphine,6,209,33539,37.56667,-79.78333,0.006231551328304362
17396,2016,VA,BUCHANAN,51,27,51027,Fentanyl,1,236,33539,37.25056,-82.03333,0.007036584275023108
17399,2016,VA,BUENA VISTA CITY,51,530,51530,Heroin,5,6,33539,40.76667,-84.08333,0.0001788962103819434
17405,2015,VA,WYTHE,51,197,51197,Buprenorphine,30,611,27819,36.91667,-81.05,0.021963406305043315
17407,2016,VA,ACCOMACK,51,1,51001,Fentanyl,4,114,33539,37.75,-75.66667,0.003399027997256925
17413,2016,VA,ALBEMARLE,51,3,51003,Buprenorphine,4,286,33539,38.03333,-78.55,0.008527386028205968
17415,2016,VA,ALEXANDRIA CITY,51,510,51510,Heroin,15,101,33539,40.62528,-80.12528,0.003011419541429381
17416,2016,VA,ALLEGHANY,51,5,51005,Buprenorphine,5,177,33539,37.78333,-80.00056,0.00527743820626733
17421,2016,VA,AMHERST,51,9,51009,Morphine,1,211,33539,37.61667,-79.25056,0.006291183398431676
17423,2016,VA,APPOMATTOX,51,11,51011,Methadone,5,99,33539,37.36667,-78.81667,0.0029517874713020664
17424,2016,VA,ARLINGTON,51,13,51013,Heroin,126,1173,33539,38.86667,-77.1,0.034974209129669934
17425,2016,VA,ARLINGTON,51,13,51013,Methadone,8,1173,33539,38.86667,-77.1,0.034974209129669934
17450,2016,VA,BOTETOURT,51,23,51023,Oxycodone,4,209,33539,37.56667,-79.78333,0.006231551328304362
17451,2016,VA,BOTETOURT,51,23,51023,Oxymorphone,1,209,33539,37.56667,-79.78333,0.006231551328304362
17460,2016,VA,BRUNSWICK,51,25,51025,Oxycodone,7,135,33539,36.75083,-77.85,0.004025164733593727
17461,2016,VA,BUCHANAN,51,27,51027,Buprenorphine,65,236,33539,37.25056,-82.03333,0.007036584275023108
17462,2016,VA,BUCKINGHAM,51,29,51029,Hydrocodone,6,109,33539,37.55,-78.56667,0.0032499478219386387
17473,2016,VA,CAROLINE,51,33,51033,Oxycodone,10,170,33539,38.03333,-77.35,0.00506872596082173
17474,2016,VA,CAROLINE,51,33,51033,Oxymorphone,15,170,33539,38.03333,-77.35,0.00506872596082173
17481,2016,VA,CHARLOTTE,51,37,51037,Oxycodone,2,50,33539,37.0,-78.68333,0.0014908017531828617
17485,2016,VA,CHESTERFIELD,51,41,51041,Hydrocodone,38,1994,33539,37.38333,-77.6,0.05945317391693253
17486,2016,VA,CHESTERFIELD,51,41,51041,Methadone,6,1994,33539,37.38333,-77.6,0.05945317391693253
17519,2016,VA,COLONIAL HEIGHTS CITY,51,570,51570,Hydrocodone,1,10,33539,37.4315734,-78.65689420000001,0.00029816035063657235
17520,2016,VA,COLONIAL HEIGHTS CITY,51,570,51570,Tramadol,1,10,33539,37.4315734,-78.65689420000001,0.00029816035063657235
17530,2016,VA,CULPEPER,51,47,51047,Oxycodone,21,419,33539,38.50028,-77.96667,0.012492918691672381
17531,2016,VA,CUMBERLAND,51,49,51049,Heroin,4,33,33539,37.50028,-78.25028,0.0009839291571006887
17554,2016,VA,DINWIDDIE,51,53,51053,Hydrocodone,1,64,33539,37.06667,-77.63333,0.001908226244074063
17561,2016,VA,FAIRFAX,51,59,51059,Codeine,10,4011,33539,38.85,-77.35,0.11959211664032916
17562,2016,VA,FAIRFAX,51,59,51059,Heroin,432,4011,33539,38.85,-77.35,0.11959211664032916
17563,2016,VA,FAIRFAX,51,59,51059,Methadone,13,4011,33539,38.85,-77.35,0.11959211664032916
