,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState,lat,lon,Rat
19766,2017,OH,ATHENS,39,9,39009,Fentanyl,7,699,119349,39.35,-82.05,0.005856772993489682
19767,2017,OH,ATHENS,39,9,39009,Heroin,96,699,119349,39.35,-82.05,0.005856772993489682
19768,2017,OH,ATHENS,39,9,39009,Tramadol,2,699,119349,39.35,-82.05,0.005856772993489682
19769,2017,OH,AUGLAIZE,39,11,39011,Oxycodone,13,247,119349,40.55,-84.25028,0.002069560700131547
19792,2017,OH,BROWN,39,15,39015,Hydrocodone,10,305,119349,38.93333,-83.86667,0.0025555304191907766
19793,2017,OH,BROWN,39,15,39015,Tramadol,2,305,119349,38.93333,-83.86667,0.0025555304191907766
19804,2016,OH,TRUMBULL,39,155,39155,Hydromorphone,1,1501,115276,41.31667,-80.76666999999999,0.013020923696172663
19806,2016,OH,TUSCARAWAS,39,157,39157,Codeine,2,398,115276,40.45,-81.46667,0.0034525833651410528
19808,2016,OH,UNION,39,159,39159,Buprenorphine,8,260,115276,40.3,-83.38333,0.002255456469690135
19809,2016,OH,UNION,39,159,39159,Morphine,1,260,115276,40.3,-83.38333,0.002255456469690135
19812,2016,OH,VAN WERT,39,161,39161,Heroin,18,124,115276,40.86667,-84.58333,0.0010756792393906798
19813,2016,OH,VAN WERT,39,161,39161,Methadone,1,124,115276,40.86667,-84.58333,0.0010756792393906798
19819,2016,OH,WAYNE,39,169,39169,Oxycodone,29,847,115276,40.83333,-81.88333,0.007347583191644401
19830,2016,OH,WOOD,39,173,39173,Propoxyphene,1,607,115276,41.36667,-83.61667,0.005265623373468892
19835,2016,OH,WYANDOT,39,175,39175,Morphine,1,147,115276,40.85,-83.28333,0.0012752003886324994
19842,2017,OH,ADAMS,39,1,39001,Heroin,41,268,119349,38.85,-83.46667,0.0022455152535840266
19843,2017,OH,ADAMS,39,1,39001,Oxycodone,12,268,119349,38.85,-83.46667,0.0022455152535840266
19866,2017,OH,ASHLAND,39,5,39005,Buprenorphine,29,990,119349,40.81667,-82.26666999999999,0.008295000377045472
19868,2017,OH,ASHLAND,39,5,39005,Morphine,4,990,119349,40.81667,-82.26666999999999,0.008295000377045472
19871,2017,OH,ATHENS,39,9,39009,Codeine,1,699,119349,39.35,-82.05,0.005856772993489682
19872,2017,OH,ATHENS,39,9,39009,Hydrocodone,22,699,119349,39.35,-82.05,0.005856772993489682
19880,2017,OH,BELMONT,39,13,39013,Morphine,2,503,119349,40.00028,-80.96667,0.004214530494599871
19890,2017,OH,BROWN,39,15,39015,Heroin,37,305,119349,38.93333,-83.86667,0.0025555304191907766
19891,2017,OH,BROWN,39,15,39015,Methadone,1,305,119349,38.93333,-83.86667,0.0025555304191907766
19895,2016,OH,MORGAN,39,115,39115,Hydrocodone,1,16,115276,39.61667,-81.83333,0.00013879732121170062
19898,2016,OH,MUSKINGUM,39,119,39119,Hydromorphone,2,597,115276,39.95,-81.95,0.005178875047711579
19899,2016,OH,MUSKINGUM,39,119,39119,Methadone,2,597,115276,39.95,-81.95,0.005178875047711579
19901,2016,OH,NOBLE,39,121,39121,Buprenorphine,3,37,115276,39.83333,-81.46667,0.00032096880530205766
19912,2016,OH,PAULDING,39,125,39125,Oxycodone,1,99,115276,41.11667,-84.58333,0.0008588084249973976
19925,2016,OH,PIKE,39,131,39131,Buprenorphine,3,152,115276,39.06667,-83.06667,0.0013185745515111558
19926,2016,OH,PIKE,39,131,39131,Hydrocodone,4,152,115276,39.06667,-83.06667,0.0013185745515111558
19931,2016,OH,PORTAGE,39,133,39133,Heroin,160,1616,115276,41.16667,-81.2,0.014018529442381761
19932,2016,OH,PORTAGE,39,133,39133,Methadone,1,1616,115276,41.16667,-81.2,0.014018529442381761
19934,2016,OH,PREBLE,39,135,39135,Buprenorphine,3,262,115276,39.75028,-84.63333,0.0022728061348415976
19935,2016,OH,PREBLE,39,135,39135,Codeine,1,262,115276,39.75028,-84.63333,0.0022728061348415976
19954,2016,OH,SANDUSKY,39,143,39143,Buprenorphine,17,789,115276,41.35,-83.13333,0.006844442902251987
19958,2016,OH,SCIOTO,39,145,39145,Oxycodone,91,772,115276,38.8,-82.98333000000001,0.006696970748464554
19959,2016,OH,SCIOTO,39,145,39145,Tramadol,3,772,115276,38.8,-82.98333000000001,0.006696970748464554
19961,2016,OH,SENECA,39,147,39147,Buprenorphine,4,361,115276,41.11667,-83.11667,0.003131614559838995
19963,2016,OH,SHELBY,39,149,39149,Buprenorphine,7,406,115276,40.31667,-84.18333,0.003521982025746903
19978,2016,OH,SUMMIT,39,153,39153,Buprenorphine,28,1993,115276,41.11667,-81.53333,0.017288941323432457
19983,2016,OH,TRUMBULL,39,155,39155,Fentanyl,158,1501,115276,41.31667,-80.76666999999999,0.013020923696172663
19984,2016,OH,TRUMBULL,39,155,39155,Morphine,8,1501,115276,41.31667,-80.76666999999999,0.013020923696172663
19985,2016,OH,TRUMBULL,39,155,39155,Tramadol,17,1501,115276,41.31667,-80.76666999999999,0.013020923696172663
19986,2016,OH,TUSCARAWAS,39,157,39157,Buprenorphine,4,398,115276,40.45,-81.46667,0.0034525833651410528
19987,2016,OH,UNION,39,159,39159,Fentanyl,4,260,115276,40.3,-83.38333,0.002255456469690135
19988,2016,OH,UNION,39,159,39159,Oxycodone,21,260,115276,40.3,-83.38333,0.002255456469690135
19989,2016,OH,VAN WERT,39,161,39161,Hydromorphone,1,124,115276,40.86667,-84.58333,0.0010756792393906798
19992,2016,OH,VINTON,39,163,39163,Heroin,6,182,115276,39.25056,-82.46667,0.0015788195287830945
19993,2016,OH,VINTON,39,163,39163,Methadone,1,182,115276,39.25056,-82.46667,0.0015788195287830945
19997,2016,OH,WARREN,39,165,39165,Heroin,174,1502,115276,39.43333,-84.16667,0.013029598528748396
20004,2016,OH,WAYNE,39,169,39169,Morphine,2,847,115276,40.83333,-81.88333,0.007347583191644401
20013,2016,OH,WILLIAMS,39,171,39171,Methadone,1,39,115276,41.55,-84.58333,0.00033831847045352027
20031,2017,OH,ALLEN,39,3,39003,Buprenorphine,1,439,119349,40.76667,-84.08333,0.00367828804598279
20032,2017,OH,ALLEN,39,3,39003,Codeine,1,439,119349,40.76667,-84.08333,0.00367828804598279
20040,2017,OH,ASHTABULA,39,7,39007,Heroin,126,919,119349,41.7,-80.76666999999999,0.007700106410610898
20056,2017,OH,BELMONT,39,13,39013,Buprenorphine,39,503,119349,40.00028,-80.96667,0.004214530494599871
20057,2017,OH,BELMONT,39,13,39013,Codeine,5,503,119349,40.00028,-80.96667,0.004214530494599871
20083,2017,OH,BUTLER,39,17,39017,Heroin,381,3162,119349,39.45,-84.56667,0.02649372847698766
20095,2016,OH,ROSS,39,141,39141,Hydrocodone,16,545,115276,39.35,-83.06667,0.004727783753773552
20096,2016,OH,ROSS,39,141,39141,Tramadol,4,545,115276,39.35,-83.06667,0.004727783753773552
20102,2016,OH,SANDUSKY,39,143,39143,Fentanyl,43,789,115276,41.35,-83.13333,0.006844442902251987
20103,2016,OH,SANDUSKY,39,143,39143,Heroin,133,789,115276,41.35,-83.13333,0.006844442902251987
20104,2016,OH,SANDUSKY,39,143,39143,Methadone,4,789,115276,41.35,-83.13333,0.006844442902251987
20108,2016,OH,SCIOTO,39,145,39145,Hydromorphone,1,772,115276,38.8,-82.98333000000001,0.006696970748464554
20114,2016,OH,SENECA,39,147,39147,Oxycodone,42,361,115276,41.11667,-83.11667,0.003131614559838995
20125,2016,OH,STARK,39,151,39151,Fentanyl,286,4699,115276,40.81667,-81.36667,0.04076303827336132
20126,2016,OH,STARK,39,151,39151,Hydrocodone,64,4699,115276,40.81667,-81.36667,0.04076303827336132
20127,2016,OH,STARK,39,151,39151,Tramadol,20,4699,115276,40.81667,-81.36667,0.04076303827336132
20131,2016,OH,SUMMIT,39,153,39153,Methadone,10,1993,115276,41.11667,-81.53333,0.017288941323432457
20137,2016,OH,TUSCARAWAS,39,157,39157,Oxycodone,19,398,115276,40.45,-81.46667,0.0034525833651410528
20144,2016,OH,WASHINGTON,39,167,39167,Fentanyl,27,580,115276,39.50139,-81.41667,0.005031402893924147
20145,2016,OH,WASHINGTON,39,167,39167,Heroin,99,580,115276,39.50139,-81.41667,0.005031402893924147
20154,2016,OH,WOOD,39,173,39173,Fentanyl,49,607,115276,41.36667,-83.61667,0.005265623373468892
20155,2016,OH,WOOD,39,173,39173,Heroin,96,607,115276,41.36667,-83.61667,0.005265623373468892
20156,2016,OH,WOOD,39,173,39173,Methadone,1,607,115276,41.36667,-83.61667,0.005265623373468892
20158,2016,OH,WYANDOT,39,175,39175,Heroin,15,147,115276,40.85,-83.28333,0.0012752003886324994
20168,2017,OH,ADAMS,39,1,39001,Buprenorphine,12,268,119349,38.85,-83.46667,0.0022455152535840266
20174,2017,OH,ALLEN,39,3,39003,Heroin,56,439,119349,40.76667,-84.08333,0.00367828804598279
20183,2017,OH,ASHLAND,39,5,39005,Oxycodone,24,990,119349,40.81667,-82.26666999999999,0.008295000377045472
20184,2017,OH,ASHTABULA,39,7,39007,Buprenorphine,16,919,119349,41.7,-80.76666999999999,0.007700106410610898
20185,2017,OH,ASHTABULA,39,7,39007,Codeine,1,919,119349,41.7,-80.76666999999999,0.007700106410610898
20186,2017,OH,ASHTABULA,39,7,39007,Morphine,1,919,119349,41.7,-80.76666999999999,0.007700106410610898
20187,2017,OH,ATHENS,39,9,39009,Oxycodone,36,699,119349,39.35,-82.05,0.005856772993489682
20188,2017,OH,AUGLAIZE,39,11,39011,Fentanyl,12,247,119349,40.55,-84.25028,0.002069560700131547
20189,2017,OH,AUGLAIZE,39,11,39011,Heroin,9,247,119349,40.55,-84.25028,0.002069560700131547
20190,2017,OH,AUGLAIZE,39,11,39011,Tramadol,1,247,119349,40.55,-84.25028,0.002069560700131547
20197,2016,OH,PORTAGE,39,133,39133,Codeine,3,1616,115276,41.16667,-81.2,0.014018529442381761
20202,2016,OH,PREBLE,39,135,39135,Oxycodone,4,262,115276,39.75028,-84.63333,0.0022728061348415976
20206,2016,OH,PUTNAM,39,137,39137,Fentanyl,2,43,115276,41.03333,-84.13333,0.0003730178007564454
20211,2016,OH,RICHLAND,39,139,39139,Oxycodone,50,847,115276,40.78333,-82.55,0.007347583191644401
20219,2016,OH,ROSS,39,141,39141,Heroin,115,545,115276,39.35,-83.06667,0.004727783753773552
20220,2016,OH,ROSS,39,141,39141,Methadone,1,545,115276,39.35,-83.06667,0.004727783753773552
20223,2016,OH,SANDUSKY,39,143,39143,Hydrocodone,14,789,115276,41.35,-83.13333,0.006844442902251987
20224,2016,OH,SANDUSKY,39,143,39143,Tramadol,8,789,115276,41.35,-83.13333,0.006844442902251987
20226,2016,OH,SCIOTO,39,145,39145,Buprenorphine,30,772,115276,38.8,-82.98333000000001,0.006696970748464554
20229,2016,OH,SENECA,39,147,39147,Hydrocodone,6,361,115276,41.11667,-83.11667,0.003131614559838995
20230,2016,OH,SENECA,39,147,39147,Tramadol,1,361,115276,41.11667,-83.11667,0.003131614559838995
20233,2016,OH,SHELBY,39,149,39149,Oxycodone,4,406,115276,40.31667,-84.18333,0.003521982025746903
20240,2016,OH,STARK,39,151,39151,Buprenorphine,39,4699,115276,40.81667,-81.36667,0.04076303827336132
20243,2016,OH,SUMMIT,39,153,39153,Oxymorphone,4,1993,115276,41.11667,-81.53333,0.017288941323432457
20251,2016,OH,TRUMBULL,39,155,39155,Codeine,4,1501,115276,41.31667,-80.76666999999999,0.013020923696172663
20252,2016,OH,TRUMBULL,39,155,39155,Heroin,327,1501,115276,41.31667,-80.76666999999999,0.013020923696172663
20253,2016,OH,TRUMBULL,39,155,39155,Methadone,6,1501,115276,41.31667,-80.76666999999999,0.013020923696172663
20255,2016,OH,TUSCARAWAS,39,157,39157,Fentanyl,19,398,115276,40.45,-81.46667,0.0034525833651410528
20256,2016,OH,TUSCARAWAS,39,157,39157,Hydrocodone,12,398,115276,40.45,-81.46667,0.0034525833651410528
20257,2016,OH,TUSCARAWAS,39,157,39157,Tramadol,8,398,115276,40.45,-81.46667,0.0034525833651410528
20259,2016,OH,UNION,39,159,39159,Codeine,2,260,115276,40.3,-83.38333,0.002255456469690135
20262,2016,OH,VAN WERT,39,161,39161,Fentanyl,9,124,115276,40.86667,-84.58333,0.0010756792393906798
20263,2016,OH,VAN WERT,39,161,39161,Morphine,1,124,115276,40.86667,-84.58333,0.0010756792393906798
20264,2016,OH,VINTON,39,163,39163,Hydrocodone,7,182,115276,39.25056,-82.46667,0.0015788195287830945
20271,2016,OH,WARREN,39,165,39165,Fentanyl,93,1502,115276,39.43333,-84.16667,0.013029598528748396
20273,2016,OH,WARREN,39,165,39165,Hydromorphone,1,1502,115276,39.43333,-84.16667,0.013029598528748396
20274,2016,OH,WARREN,39,165,39165,Methadone,3,1502,115276,39.43333,-84.16667,0.013029598528748396
20289,2016,OH,WILLIAMS,39,171,39171,Heroin,11,39,115276,41.55,-84.58333,0.00033831847045352027
20315,2017,OH,ALLEN,39,3,39003,Oxycodone,5,439,119349,40.76667,-84.08333,0.00367828804598279
20322,2017,OH,ASHLAND,39,5,39005,Codeine,3,990,119349,40.81667,-82.26666999999999,0.008295000377045472
20323,2017,OH,ASHTABULA,39,7,39007,Hydrocodone,9,919,119349,41.7,-80.76666999999999,0.007700106410610898
20324,2017,OH,ASHTABULA,39,7,39007,Tramadol,6,919,119349,41.7,-80.76666999999999,0.007700106410610898
20327,2017,OH,ATHENS,39,9,39009,Morphine,6,699,119349,39.35,-82.05,0.005856772993489682
20329,2017,OH,AUGLAIZE,39,11,39011,Hydrocodone,4,247,119349,40.55,-84.25028,0.002069560700131547
20337,2017,OH,BELMONT,39,13,39013,Oxycodone,14,503,119349,40.00028,-80.96667,0.004214530494599871
20357,2017,OH,BROWN,39,15,39015,Fentanyl,15,305,119349,38.93333,-83.86667,0.0025555304191907766
20358,2017,OH,BROWN,39,15,39015,Morphine,1,305,119349,38.93333,-83.86667,0.0025555304191907766
20362,2017,OH,BUTLER,39,17,39017,Hydrocodone,37,3162,119349,39.45,-84.56667,0.02649372847698766
20363,2017,OH,BUTLER,39,17,39017,Tramadol,10,3162,119349,39.45,-84.56667,0.02649372847698766
20375,2017,OH,CHAMPAIGN,39,21,39021,Hydrocodone,5,212,119349,40.13333,-83.76666999999999,0.0017763031110440807
20376,2017,OH,CHAMPAIGN,39,21,39021,Tramadol,3,212,119349,40.13333,-83.76666999999999,0.0017763031110440807
20386,2017,OH,CLARK,39,23,39023,Fentanyl,141,1154,119349,39.91667,-83.76666999999999,0.009669121651626741
20387,2017,OH,CLARK,39,23,39023,Hydromorphone,1,1154,119349,39.91667,-83.76666999999999,0.009669121651626741
20388,2017,OH,CLARK,39,23,39023,Morphine,6,1154,119349,39.91667,-83.76666999999999,0.009669121651626741
20391,2017,OH,CLERMONT,39,25,39025,Codeine,2,1432,119349,39.05,-84.15,0.011998424787807188
20392,2017,OH,CLERMONT,39,25,39025,Oxymorphone,1,1432,119349,39.05,-84.15,0.011998424787807188
20401,2016,OH,WASHINGTON,39,167,39167,Morphine,2,580,115276,39.50139,-81.41667,0.005031402893924147
20408,2016,OH,WAYNE,39,169,39169,Buprenorphine,15,847,115276,40.83333,-81.88333,0.007347583191644401
20409,2016,OH,WAYNE,39,169,39169,Fentanyl,43,847,115276,40.83333,-81.88333,0.007347583191644401
20410,2016,OH,WAYNE,39,169,39169,Hydrocodone,17,847,115276,40.83333,-81.88333,0.007347583191644401
20411,2016,OH,WAYNE,39,169,39169,Tramadol,7,847,115276,40.83333,-81.88333,0.007347583191644401
20416,2016,OH,WILLIAMS,39,171,39171,Oxycodone,1,39,115276,41.55,-84.58333,0.00033831847045352027
20418,2016,OH,WOOD,39,173,39173,Codeine,8,607,115276,41.36667,-83.61667,0.005265623373468892
20419,2016,OH,WOOD,39,173,39173,Hydromorphone,3,607,115276,41.36667,-83.61667,0.005265623373468892
20420,2016,OH,WOOD,39,173,39173,Morphine,3,607,115276,41.36667,-83.61667,0.005265623373468892
20431,2017,OH,ADAMS,39,1,39001,Methadone,1,268,119349,38.85,-83.46667,0.0022455152535840266
20445,2017,OH,ALLEN,39,3,39003,Fentanyl,37,439,119349,40.76667,-84.08333,0.00367828804598279
20452,2017,OH,ASHTABULA,39,7,39007,Fentanyl,186,919,119349,41.7,-80.76666999999999,0.007700106410610898
20453,2017,OH,ASHTABULA,39,7,39007,Oxycodone,18,919,119349,41.7,-80.76666999999999,0.007700106410610898
20468,2017,OH,BELMONT,39,13,39013,Hydrocodone,9,503,119349,40.00028,-80.96667,0.004214530494599871
20469,2017,OH,BELMONT,39,13,39013,Tramadol,1,503,119349,40.00028,-80.96667,0.004214530494599871
20517,2017,OH,ASHLAND,39,5,39005,Heroin,122,990,119349,40.81667,-82.26666999999999,0.008295000377045472
20518,2017,OH,ASHLAND,39,5,39005,Methadone,2,990,119349,40.81667,-82.26666999999999,0.008295000377045472
20521,2017,OH,ASHTABULA,39,7,39007,Methadone,3,919,119349,41.7,-80.76666999999999,0.007700106410610898
20523,2017,OH,ATHENS,39,9,39009,Buprenorphine,33,699,119349,39.35,-82.05,0.005856772993489682
20524,2017,OH,AUGLAIZE,39,11,39011,Codeine,1,247,119349,40.55,-84.25028,0.002069560700131547
20536,2017,OH,BELMONT,39,13,39013,Heroin,71,503,119349,40.00028,-80.96667,0.004214530494599871
20537,2017,OH,BELMONT,39,13,39013,Methadone,2,503,119349,40.00028,-80.96667,0.004214530494599871
20554,2017,OH,BROWN,39,15,39015,Buprenorphine,14,305,119349,38.93333,-83.86667,0.0025555304191907766
20563,2017,OH,BUTLER,39,17,39017,Fentanyl,354,3162,119349,39.45,-84.56667,0.02649372847698766
20565,2017,OH,BUTLER,39,17,39017,Hydromorphone,4,3162,119349,39.45,-84.56667,0.02649372847698766
20566,2017,OH,BUTLER,39,17,39017,Methadone,3,3162,119349,39.45,-84.56667,0.02649372847698766
20611,2017,OH,CARROLL,39,19,39019,Buprenorphine,8,71,119349,40.56667,-81.08333,0.0005948939664345743
20636,2017,OH,CLARK,39,23,39023,Oxycodone,68,1154,119349,39.91667,-83.76666999999999,0.009669121651626741
20640,2017,OH,CLERMONT,39,25,39025,Fentanyl,175,1432,119349,39.05,-84.15,0.011998424787807188
20643,2017,OH,CLINTON,39,27,39027,Heroin,57,603,119349,39.4,-83.81667,0.00505240932056406
20645,2017,OH,COLUMBIANA,39,29,39029,Hydrocodone,11,846,119349,40.75028,-80.75028,0.007088454867657039
20646,2017,OH,COLUMBIANA,39,29,39029,Tramadol,10,846,119349,40.75028,-80.75028,0.007088454867657039
20647,2017,OH,COSHOCTON,39,31,39031,Tramadol,1,233,119349,40.3,-81.91667,0.0019522576644965604
20656,2017,OH,CUYAHOGA,39,35,39035,Codeine,25,22133,119349,41.43333,-81.66667,0.18544772055065398
20659,2017,OH,CUYAHOGA,39,35,39035,Hydrocodone,92,22133,119349,41.43333,-81.66667,0.18544772055065398
20661,2017,OH,DARKE,39,37,39037,Heroin,16,225,119349,40.13333,-84.61667,0.0018852273584194254
20663,2017,OH,DEFIANCE,39,39,39039,Heroin,56,570,119349,41.33333,-84.45,0.004775909307995878
20665,2017,OH,DELAWARE,39,41,39041,Codeine,2,678,119349,40.26667,-83.00028,0.005680818440037202
20703,2016,OH,STARK,39,151,39151,Codeine,5,4699,115276,40.81667,-81.36667,0.04076303827336132
20704,2016,OH,STARK,39,151,39151,Heroin,504,4699,115276,40.81667,-81.36667,0.04076303827336132
20705,2016,OH,STARK,39,151,39151,Methadone,1,4699,115276,40.81667,-81.36667,0.04076303827336132
20709,2016,OH,SUMMIT,39,153,39153,Tramadol,14,1993,115276,41.11667,-81.53333,0.017288941323432457
20720,2016,OH,VAN WERT,39,161,39161,Oxycodone,2,124,115276,40.86667,-84.58333,0.0010756792393906798
20723,2016,OH,WARREN,39,165,39165,Oxycodone,31,1502,115276,39.43333,-84.16667,0.013029598528748396
20724,2016,OH,WARREN,39,165,39165,Oxymorphone,1,1502,115276,39.43333,-84.16667,0.013029598528748396
20728,2016,OH,WASHINGTON,39,167,39167,Codeine,1,580,115276,39.50139,-81.41667,0.005031402893924147
20729,2016,OH,WASHINGTON,39,167,39167,Hydrocodone,14,580,115276,39.50139,-81.41667,0.005031402893924147
20730,2016,OH,WASHINGTON,39,167,39167,Tramadol,1,580,115276,39.50139,-81.41667,0.005031402893924147
20734,2016,OH,WAYNE,39,169,39169,Codeine,1,847,115276,40.83333,-81.88333,0.007347583191644401
20735,2016,OH,WAYNE,39,169,39169,Heroin,109,847,115276,40.83333,-81.88333,0.007347583191644401
20736,2016,OH,WAYNE,39,169,39169,Methadone,9,847,115276,40.83333,-81.88333,0.007347583191644401
20743,2016,OH,WILLIAMS,39,171,39171,Hydromorphone,3,39,115276,41.55,-84.58333,0.00033831847045352027
20745,2016,OH,WOOD,39,173,39173,Buprenorphine,8,607,115276,41.36667,-83.61667,0.005265623373468892
20749,2016,OH,WYANDOT,39,175,39175,Buprenorphine,5,147,115276,40.85,-83.28333,0.0012752003886324994
20771,2017,OH,ALLEN,39,3,39003,Hydrocodone,7,439,119349,40.76667,-84.08333,0.00367828804598279
20772,2017,OH,ALLEN,39,3,39003,Hydromorphone,2,439,119349,40.76667,-84.08333,0.00367828804598279
20773,2017,OH,ALLEN,39,3,39003,Tramadol,3,439,119349,40.76667,-84.08333,0.00367828804598279
20780,2017,OH,ATHENS,39,9,39009,Methadone,1,699,119349,39.35,-82.05,0.005856772993489682
20784,2017,OH,AUGLAIZE,39,11,39011,Morphine,3,247,119349,40.55,-84.25028,0.002069560700131547
20814,2017,OH,BROWN,39,15,39015,Oxycodone,19,305,119349,38.93333,-83.86667,0.0025555304191907766
20845,2017,OH,CLARK,39,23,39023,Buprenorphine,24,1154,119349,39.91667,-83.76666999999999,0.009669121651626741
20846,2017,OH,CLARK,39,23,39023,Codeine,2,1154,119349,39.91667,-83.76666999999999,0.009669121651626741
20847,2017,OH,CLARK,39,23,39023,Hydrocodone,21,1154,119349,39.91667,-83.76666999999999,0.009669121651626741
20848,2017,OH,CLARK,39,23,39023,Tramadol,3,1154,119349,39.91667,-83.76666999999999,0.009669121651626741
20854,2017,OH,CLINTON,39,27,39027,Tramadol,4,603,119349,39.4,-83.81667,0.00505240932056406
20856,2017,OH,COLUMBIANA,39,29,39029,Oxycodone,17,846,119349,40.75028,-80.75028,0.007088454867657039
20857,2017,OH,CRAWFORD,39,33,39033,Morphine,1,330,119349,40.85,-82.91667,0.002765000125681824
20866,2017,OH,CUYAHOGA,39,35,39035,Oxycodone,397,22133,119349,41.43333,-81.66667,0.18544772055065398
20867,2017,OH,CUYAHOGA,39,35,39035,Oxymorphone,3,22133,119349,41.43333,-81.66667,0.18544772055065398
20869,2017,OH,CUYAHOGA,39,35,39035,Tramadol,143,22133,119349,41.43333,-81.66667,0.18544772055065398
20871,2017,OH,DARKE,39,37,39037,Fentanyl,29,225,119349,40.13333,-84.61667,0.0018852273584194254
20879,2017,OH,DELAWARE,39,41,39041,Hydromorphone,1,678,119349,40.26667,-83.00028,0.005680818440037202
20895,2017,OH,CHAMPAIGN,39,21,39021,Heroin,16,212,119349,40.13333,-83.76666999999999,0.0017763031110440807
20916,2017,OH,CLERMONT,39,25,39025,Oxycodone,28,1432,119349,39.05,-84.15,0.011998424787807188
20917,2017,OH,CLINTON,39,27,39027,Codeine,2,603,119349,39.4,-83.81667,0.00505240932056406
20919,2017,OH,CLINTON,39,27,39027,Morphine,1,603,119349,39.4,-83.81667,0.00505240932056406
20926,2017,OH,COLUMBIANA,39,29,39029,Morphine,2,846,119349,40.75028,-80.75028,0.007088454867657039
20928,2017,OH,CRAWFORD,39,33,39033,Fentanyl,10,330,119349,40.85,-82.91667,0.002765000125681824
20929,2017,OH,CRAWFORD,39,33,39033,Heroin,25,330,119349,40.85,-82.91667,0.002765000125681824
20937,2017,OH,DELAWARE,39,41,39041,Fentanyl,42,678,119349,40.26667,-83.00028,0.005680818440037202
20953,2017,OH,FAIRFIELD,39,45,39045,Hydrocodone,12,1030,119349,39.75028,-82.6,0.008630151907431147
20954,2017,OH,FAIRFIELD,39,45,39045,Morphine,10,1030,119349,39.75028,-82.6,0.008630151907431147
20959,2017,OH,FAYETTE,39,47,39047,Hydrocodone,4,252,119349,39.55,-83.45,0.0021114546414297566
20960,2017,OH,FAYETTE,39,47,39047,Tramadol,5,252,119349,39.55,-83.45,0.0021114546414297566
20970,2017,OH,GALLIA,39,53,39053,Heroin,132,501,119349,38.81667,-82.33333,0.004197772918080587
20971,2017,OH,GALLIA,39,53,39053,Methadone,4,501,119349,38.81667,-82.33333,0.004197772918080587
20975,2017,OH,GEAUGA,39,55,39055,Hydrocodone,2,206,119349,41.50056,-81.16667,0.0017260303814862295
20980,2017,OH,GREENE,39,57,39057,Codeine,4,878,119349,39.68333,-83.9,0.00735657609196558
20981,2017,OH,GREENE,39,57,39057,Hydromorphone,3,878,119349,39.68333,-83.9,0.00735657609196558
20982,2017,OH,GREENE,39,57,39057,Morphine,1,878,119349,39.68333,-83.9,0.00735657609196558
20994,2017,OH,BELMONT,39,13,39013,Fentanyl,37,503,119349,40.00028,-80.96667,0.004214530494599871
20995,2017,OH,BELMONT,39,13,39013,Hydromorphone,1,503,119349,40.00028,-80.96667,0.004214530494599871
21023,2017,OH,BUTLER,39,17,39017,Oxycodone,98,3162,119349,39.45,-84.56667,0.02649372847698766
21024,2017,OH,BUTLER,39,17,39017,Oxymorphone,4,3162,119349,39.45,-84.56667,0.02649372847698766
21049,2017,OH,CLARK,39,23,39023,Heroin,84,1154,119349,39.91667,-83.76666999999999,0.009669121651626741
21050,2017,OH,CLARK,39,23,39023,Methadone,2,1154,119349,39.91667,-83.76666999999999,0.009669121651626741
21051,2017,OH,CLERMONT,39,25,39025,Buprenorphine,47,1432,119349,39.05,-84.15,0.011998424787807188
21052,2017,OH,CLERMONT,39,25,39025,Morphine,5,1432,119349,39.05,-84.15,0.011998424787807188
21053,2017,OH,CLERMONT,39,25,39025,Tramadol,3,1432,119349,39.05,-84.15,0.011998424787807188
21054,2017,OH,CLINTON,39,27,39027,Oxycodone,19,603,119349,39.4,-83.81667,0.00505240932056406
21060,2017,OH,CRAWFORD,39,33,39033,Hydrocodone,5,330,119349,40.85,-82.91667,0.002765000125681824
21070,2017,OH,CUYAHOGA,39,35,39035,Methadone,24,22133,119349,41.43333,-81.66667,0.18544772055065398
21072,2017,OH,DARKE,39,37,39037,Codeine,1,225,119349,40.13333,-84.61667,0.0018852273584194254
21073,2017,OH,DARKE,39,37,39037,Oxycodone,5,225,119349,40.13333,-84.61667,0.0018852273584194254
21078,2017,OH,DEFIANCE,39,39,39039,Oxycodone,17,570,119349,41.33333,-84.45,0.004775909307995878
21080,2017,OH,DELAWARE,39,41,39041,Heroin,78,678,119349,40.26667,-83.00028,0.005680818440037202
21081,2017,OH,DELAWARE,39,41,39041,Methadone,1,678,119349,40.26667,-83.00028,0.005680818440037202
21087,2017,OH,CLINTON,39,27,39027,Fentanyl,54,603,119349,39.4,-83.81667,0.00505240932056406
21088,2017,OH,CLINTON,39,27,39027,Hydromorphone,1,603,119349,39.4,-83.81667,0.00505240932056406
21089,2017,OH,CLINTON,39,27,39027,Methadone,1,603,119349,39.4,-83.81667,0.00505240932056406
21105,2017,OH,CUYAHOGA,39,35,39035,Buprenorphine,118,22133,119349,41.43333,-81.66667,0.18544772055065398
21113,2017,OH,DEFIANCE,39,39,39039,Tramadol,6,570,119349,41.33333,-84.45,0.004775909307995878
21116,2017,OH,DELAWARE,39,41,39041,Morphine,1,678,119349,40.26667,-83.00028,0.005680818440037202
